filter,id,slug,title,href,content_type,content_slug,property_name
Droids,616b2adcd8351492a01ad05b,2-1b-droid,2-1B Droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Droids,616b2c9878d11492a01ad05b,aqua-droid,Aqua Droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b26395ae9d492a01ad05b,asp-general-purpose-droid,ASP General Purpose Droid,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Droids,616b26395ae9d492a01ad05b,asp-general-purpose-droid,ASP General Purpose Droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2301d73e1492a01ad05b,astromech-droid,Astromech Droid,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b2301d73e1492a01ad05b,astromech-droid,Astromech Droid,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Droids,616b2301d73e1492a01ad05b,astromech-droid,Astromech Droid,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Droids,616b2301d73e1492a01ad05b,astromech-droid,Astromech Droid,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Droids,616b2301d73e1492a01ad05b,astromech-droid,Astromech Droid,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Droids,616b2301d73e1492a01ad05b,astromech-droid,Astromech Droid,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Droids,616b2301d73e1492a01ad05b,astromech-droid,Astromech Droid,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Droids,616b2301d73e1492a01ad05b,astromech-droid,Astromech Droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2301d73e1492a01ad05b,astromech-droid,Astromech Droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Droids,616b2fc11b9e0492a01ad05b,autovalet-droid,autovalet droid,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Droids,616b2c9a6ac3f492a01ad05b,b1-series-rocket-battle-droid,B1-series Rocket Battle Droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2cc2e15b6492a01ad05b,b2-rp-battle-droid,B2-RP battle droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b234aee586492a01ad05b,battle-droid,Battle Droid,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Droids,616b234aee586492a01ad05b,battle-droid,Battle Droid,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Droids,616b234aee586492a01ad05b,battle-droid,Battle Droid,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b234aee586492a01ad05b,battle-droid,Battle Droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b234aee586492a01ad05b,battle-droid,Battle Droid,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Droids,616b234aee586492a01ad05b,battle-droid,Battle Droid,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Droids,616b2ee5ef846492a01ad05b,bb-unit,BB unit,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Droids,616b2ee5ef846492a01ad05b,bb-unit,BB unit,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Droids,616b2cc091761492a01ad05b,bd-3000-luxury-droid,BD-3000 luxury droid,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b2cc091761492a01ad05b,bd-3000-luxury-droid,BD-3000 luxury droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2642ec8de492a01ad05b,buzz-droid,Buzz Droid,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b2642ec8de492a01ad05b,buzz-droid,Buzz Droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b264a83b09492a01ad05b,commando-droid,Commando Droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2a15f855a492a01ad05b,courier-droid,Courier Droid,,,,
Droids,616b31fcbd930492a01ad05b,d-wing-security-droid,D-wing security droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2e28f01d7492a01ad05b,dismantler-droid, Dismantler droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Droids,616b265291d08492a01ad05b,droideka,Droideka,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Droids,616b265291d08492a01ad05b,droideka,Droideka,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b265291d08492a01ad05b,droideka,Droideka,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Droids,616b265291d08492a01ad05b,droideka,Droideka,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b265b6e17b492a01ad05b,dwarf-spider-droid,Dwarf Spider Droid,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Droids,616b265b6e17b492a01ad05b,dwarf-spider-droid,Dwarf Spider Droid,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b265b6e17b492a01ad05b,dwarf-spider-droid,Dwarf Spider Droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2e815d948492a01ad05b,e-xd-infiltrator-droid,E-XD Infiltrator Droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Droids,616b2cc5139d1492a01ad05b,fa-4-pilot-droid,FA-4 pilot droid,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Droids,616b2cc5139d1492a01ad05b,fa-4-pilot-droid,FA-4 pilot droid,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b2cc5139d1492a01ad05b,fa-4-pilot-droid,FA-4 pilot droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b266b0b633492a01ad05b,fire-breather,Fire-breather,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2b841fe13492a01ad05b,first-order-interrogator-droid,First Order Interrogator Droid,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Droids,616b2fc2a07c4492a01ad05b,first-order-medical-droid,First Order Medical Droid,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Droids,616b312cc3667492a01ad05b,first-order-probe-droid,First Order probe droid,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Droids,616b2d2f29a45492a01ad05b,fx-6-medical-droid,FX-6 Medical Droid,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b2cc6b1e8c492a01ad05b,gh-7-analysis-droid,GH-7 Analysis Droid,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b2ab4cca88492a01ad05b,gonk-droid,Gonk Droid,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Droids,616b2ab4cca88492a01ad05b,gonk-droid,Gonk Droid,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Droids,616b2ab4cca88492a01ad05b,gonk-droid,Gonk Droid,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Droids,616b2ab4cca88492a01ad05b,gonk-droid,Gonk Droid,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Droids,616b2ab4cca88492a01ad05b,gonk-droid,Gonk Droid,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Droids,616b2ab4cca88492a01ad05b,gonk-droid,Gonk Droid,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Droids,616b2ab4cca88492a01ad05b,gonk-droid,Gonk Droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2ab4cca88492a01ad05b,gonk-droid,Gonk Droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Droids,616b2ad92dd59492a01ad05b,hailfire-droid,Hailfire Droid,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Droids,616b352f7577a492a01ad05b,hk-87-assassin-droid,HK-87 Assassin Droid,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Droids,616b267231892492a01ad05b,hyena-bomber-droid,Hyena Bomber Droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2c194a56b492a01ad05b,id9-seeker-droid,ID9 Seeker Droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Droids,616b334463927492a01ad05b,imperial-police-droids,Imperial Police Droids,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Droids,616b241355702492a01ad05b,imperial-probe-droid,Imperial Probe Droid,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Droids,616b241355702492a01ad05b,imperial-probe-droid,Imperial Probe Droid,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Droids,616b241355702492a01ad05b,imperial-probe-droid,Imperial Probe Droid,https://www.starwars.com/series/obi-wan-kenobi,series,obi-wan-kenobi,Obi-Wan Kenobi
Droids,616b241355702492a01ad05b,imperial-probe-droid,Imperial Probe Droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Droids,616b2e7379172492a01ad05b,imperial-sentry-droid,Imperial sentry droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Droids,616b2a17d3c1f492a01ad05b,interrogation-droid,Interrogation Droid,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Droids,616b2a17d3c1f492a01ad05b,interrogation-droid,Interrogation Droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Droids,616b2adacb0f5492a01ad05b,lm-432-muckraker-crab-droid," LM-432 ""Muckraker"" Crab Droid",https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b2adacb0f5492a01ad05b,lm-432-muckraker-crab-droid," LM-432 ""Muckraker"" Crab Droid",https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2ce52d521492a01ad05b,midwife-droid,Midwife Droid,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Droids,616b268646437492a01ad05b,millicreep-droid,Millicreep droid,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Droids,616b2f1eb9236492a01ad05b,mining-guild-security-droid,Mining Guild Security Droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Droids,616b2aed47ba3492a01ad05b,mouse-droid,Mouse Droid,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
